"","newAnalysisData.Rho","oldData.Rho","newAnalysisData.p.adj","oldData.p.adj","newAnalysisData.permPValue","oldData.permp.2sided","RhoChange","RhoChangePercent","pChange","pChangePercent"
"AKAP11",0.00677603486521942,0.0120144924596449,0.97276174433819,0.948708666087943,0.783449012279765,0.952011735121542,-0.00523845759442548,-0.77308598592281,-0.168562722841777,-0.215154681670062
"B4GALT7",0.0913245039310217,0.0703025751441327,0.646507600237217,0.724590622544533,0.130789992638973,0.553104523523587,0.021021928786889,0.230189356437864,-0.422314530884614,-3.22895140800528
"FAM13B",-0.0166978134117273,-0.0064475935731389,0.941499897333291,0.97761491835417,0.930642753915042,0.972703566621803,0.0102502198385884,-0.613865994657085,-0.0420608127067612,-0.0451954442559394
"CHPF2",0.0261466143734902,0.0105034217177174,0.903369311075817,0.964412101356109,0.567566882952398,0.789302737588054,0.0156431926557728,0.598287504160894,-0.221735854635656,-0.390677929413746
"GABARAPL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYOC",0.0756023900037924,0.0435706100400042,0.628885785667909,0.788303299315046,0.310255108373106,0.820357894736842,0.0320317799637882,0.423687398800242,-0.510102786363736,-1.64413984684596
"FAM136A",-0.277383907453634,-0.256592350816339,0.17369755698742,0.197773922707637,0.188332142319844,0.104962444629903,0.0207915566372945,-0.0749558863315455,0.0833696976899405,0.442673760639085
"NSMAF",0.0298715668448863,0.0281260599480451,0.872889620557164,0.871074374449387,0.846897579463592,0.705312878997425,0.00174550689684123,0.0584337241466142,0.141584700466167,0.167180428778464
"OTC",0.00143421352183708,-0.00138384171401891,0.995418943728567,0.995093189133741,0.97839028568454,0.919791052321173,5.03718078181676e-05,0.0351215541139555,0.0585992333633674,0.0598935151143368
"TTC17",-0.115606272265195,-0.11593438420409,0.480285384215854,0.454045350266062,0.129091324877445,0.203006568974229,-0.000328111938894621,0.00283818457654224,-0.0739152440967835,-0.572581032590346
"HOXC8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MRI1",0.0667814632861981,0.0725837746660567,0.723252609229704,0.671037943081068,0.579924143232444,0.790202900980968,-0.00580231137985858,-0.0868850590319089,-0.210278757748524,-0.362597005491872
"TARBP1",0.028953468550399,0.0343274669267025,0.871845334630781,0.836301970104914,0.688894546037403,0.863570452873805,-0.00537399837630354,-0.185608103117217,-0.174675906836402,-0.253559718016577
"RTN4R",-0.202241844849595,-0.227904610543976,0.156720691141141,0.088282876763654,0.017822361223382,0.0278954132692834,-0.0256627656943808,0.126891473490394,-0.0100730520459014,-0.565191779004349
"PSMA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ZPBP",0.0819912659871614,0.00547800168026771,0.678217242642903,0.982535283365485,0.266749568089913,0.98291682523574,0.0765132643068937,0.933187985155328,-0.716167257145827,-2.68479256507897
"LCP2",-0.0628742376464429,-0.0783512960767317,0.708247714409191,0.602892502880303,0.814187491109109,0.77578739329717,-0.0154770584302888,0.246158983546172,0.0384000978119391,0.047163703976377
"DCN",0.201347610924169,0.166441994427318,0.219908827666704,0.315495046710198,0.170305852797232,0.649421854332892,0.0349056164968506,0.17335997351365,-0.47911600153566,-2.8132679744489
"TNFRSF17",0.0235499714917446,-0.00643462328509749,0.913638662016617,0.977563235621195,0.886360622756681,0.980109869293427,0.0171153482066471,0.726767257983597,-0.0937492465367457,-0.105768740318331
"MRPS10",-0.0100041149645827,-0.0211810543796048,0.964992925649373,0.918534913163925,0.880554853177431,0.688190869968779,-0.0111769394150221,1.11723420358438,0.192363983208652,0.218457694616659
"GRN",0.0844963890894081,0.128933262127722,0.586803201252558,0.324015788898919,0.725209299055329,0.683826620701253,-0.0444368730383139,-0.525902627522863,0.0413826783540763,0.0570630829030765
"THAP3",0.107431713629235,0.104512802428121,0.504285111912777,0.495026948154938,0.79825335419593,0.792076076413781,0.00291891120111419,0.0271699212691314,0.00617727778214916,0.00773849273501826
"VAMP3",0.152763044398335,0.140740326497777,0.440033237775151,0.465681121316787,0.190918763769443,0.362040362040362,0.0120227179005579,0.0787017432646093,-0.171121598270919,-0.896305815585354
"RCN1",-0.0877993659017616,-0.0755120553415158,0.687764945435788,0.720715297893695,0.737974666096953,0.720162497327347,0.0122873105602458,-0.13994760023659,0.0178121687696055,0.0241365585946352
"RFC2",0.0473855350654633,0.00506531330202472,0.814838347391533,0.982946682083061,0.842291808668458,0.986734995149521,0.0423202217634386,0.893104229064271,-0.144443186481063,-0.171488295379967
"PPP1R3F",0.00190317155808856,-0.0185201328276013,0.992595691848435,0.924240675737056,0.993289178070201,0.950127030893059,-0.0166169612695127,-8.73119462031153,0.043162147177142,0.0434537576066206
"NFE2L3",0.0979710039117234,0.0859492327913891,0.507580522440794,0.548625350411527,0.636108436096505,0.203110877561745,0.0120217711203343,0.122707440368443,0.43299755853476,0.680697714358043
"CBLN4",-0.101236917385896,-0.262615314541166,0.734728470316135,0.244118561650549,0.470285396013521,0.113959320144887,-0.16137839715527,1.59406668360047,0.356326075868634,0.757680503985689
"CLDN11",0.163583562381839,0.0845015031557367,0.517659431073386,0.755880322211977,0.0288728775674811,0.666331163268802,0.0790820592261026,0.483435242970856,-0.637458285701321,-22.0781002590222
"FAM168A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RELT",-0.0704302638124753,-0.0800748363983,0.663960525063558,0.586274019325364,0.907470550361376,0.910089281971748,-0.00964457258582471,0.136937902312903,-0.00261873161037218,-0.00288574831362775
"PKP2",0.133728409367994,0.101921555090182,0.353661706799667,0.491977766409433,0.0470647852186794,0.102121486091546,0.0318068542778123,0.237846650746335,-0.0550567008728667,-1.16980669553795
"YIPF1",0.0113838169790092,-0.0384104836706003,0.962290446719194,0.852160784878586,0.876886882258547,0.503433458314025,-0.0270266666915911,-2.37413046445018,0.373453423944522,0.425885517847684
"ADCK2",0.0325415943002922,0.0376830820884444,0.862625279803219,0.830552524838195,0.77842587301715,0.837087952387938,-0.00514148778815215,-0.157997415268187,-0.0586620793707875,-0.0753598787042052
"INPP4A",-0.161546771650481,-0.156565321941104,0.276640356811789,0.277971503977363,0.789509532160435,0.725469574911133,0.00498144970937733,-0.0308359595087117,0.0640399572493016,0.0811135960246876
"SLC2A3",0.110907874984681,0.100563276585855,0.491695048221548,0.523266995556793,0.113165436816445,0.113791869302512,0.0103445983988261,0.0932719917341754,-0.000626432486067155,-0.00553554604382638
"STYK1",-0.0214136896332088,-0.0402823047626135,0.911865441731834,0.814132054130884,0.684721502988599,0.411759759507242,-0.0188686151294047,0.881147315226931,0.272961743481357,0.398646372707681
"GNA11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CREB3L3",0.0592639069067072,0.0361923086629651,0.730618160480584,0.835289382266517,0.955731861822996,0.975526465566306,0.0230715982437421,0.389302687722921,-0.0197946037433103,-0.0207114615866771
"HDAC7",-0.00618177545293943,-0.0246304689373398,0.977516757065613,0.894699231174968,0.972193967179117,0.561633460268036,-0.0184486934844004,2.98436810344316,0.410560506911081,0.42230308022004
"MRPS35",0.024855874732618,0.0662754799599701,0.9031124711601,0.689104380323837,0.43839906348587,0.399537475034164,-0.0414196052273521,-1.66639097086363,0.0388615884517056,0.0886443236048523
"APPBP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CA11",-0.0725797964508908,-0.120630635648632,0.754568227393392,0.541847437889312,0.758616706892569,0.17350090531473,-0.0480508391977412,0.662041525981043,0.585115801577839,0.771293060463405
"ISOC2",-0.0779533305114395,-0.0929431030422714,0.700240909765743,0.60196387947262,0.247264904088138,0.200847782558684,-0.0149897725308319,0.192291624135703,0.0464171215294543,0.187722239436409
"CD22",-0.0309570901702796,-0.033171389292946,0.859639019512882,0.838754147527137,0.751079209195814,0.24348281642917,-0.00221429912266644,0.0715280121770708,0.507596392766644,0.675822718232517
"GSC2",-0.182793737684961,-0.205682681885598,0.269945861784237,0.176145260611335,0.290584306169832,0.675687085743235,-0.0228889442006373,0.125217332336,-0.385102779573402,-1.3252703996627
"KCNQ1",0.0826259507238428,0.0913765283331836,0.638140553475643,0.564253037715248,0.096020574070983,0.702700394919415,-0.00875057760934077,-0.105905923413668,-0.606679820848432,-6.31822738739247
"TRIB2",0.199758359600473,0.0192784539706993,0.418571801078308,0.956000692448305,0.0278703801385519,0.789949942241047,0.180479905629774,0.903491127934485,-0.762079562102495,-27.3437089237381
"OTUD5",0.0286042623526595,-0.0129219147676184,0.922553867915163,0.967157218521764,0.755680027753285,0.885600371276686,0.0156823475850411,0.548252123816191,-0.129920343523401,-0.171925072453837
"GPKOW",0.105900388817423,0.109884711405211,0.511920198264859,0.46366563432445,0.0637038826157841,0.135616697097526,-0.00398432258778764,-0.0376233046193699,-0.0719128144817419,-1.12886077785036
"AQR",0.0406296434469741,0.0270165778588941,0.830736989538452,0.885067857923431,0.431322131822432,0.77640859853892,0.01361306558808,0.335052548660598,-0.345086466716488,-0.800066681620118
"LMCD1",0.195324570610838,0.165235378394057,0.208735824972864,0.291130759338823,0.060317882711597,0.204267196718192,0.0300891922167809,0.154047143801126,-0.143949314006595,-2.386511388254
"PSMC4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FNDC8",0.0636972284100746,0.0773134600672408,0.726902441247136,0.636688994321889,0.325634545747505,0.233228048010107,-0.0136162316571662,-0.213764899934212,0.0924064977373977,0.283773631956878
"ACAP1",0.341663878248295,0.289805829584132,0.00504792667289847,0.0183247809804287,0.101731856472282,0.0940770218769082,0.0518580486641627,0.151780893344764,0.0076548345953735,0.0752452069667987
"DERL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NOX3",0.0507065884533858,0.0356644473123424,0.773081570145161,0.83930348889985,0.645969613961129,0.864302998421883,0.0150421411410434,0.296650624698831,-0.218333384460754,-0.337993273587467
"ANO8",-0.170126684220587,-0.174838668435574,0.239937847619314,0.208873688841975,0.0292967721458633,0.0167035281727225,-0.00471198421498686,0.0276969144292337,0.0125932439731408,0.429850903384214
"ICAM3",-0.0629499182130622,-0.0458085305002004,0.69360811665403,0.770104877987949,0.906476098363809,0.903476602611119,0.0171413877128618,-0.272301985442531,0.00299949575269032,0.00330896287073031
"CTTNBP2",0.0507221608702475,0.0130831340078538,0.75514051476483,0.943260032867434,0.164678105193183,0.616101925776912,0.0376390268623937,0.742062763427572,-0.451423820583729,-2.74124978578158
"ACTL6B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KIF22",0.0333425629458098,0.0206299926133588,0.875678713140552,0.919280152665076,0.690603074623924,0.894459991162918,0.012712570332451,0.381271540316567,-0.203856916538994,-0.295186807052672
"PRSS22",0.10847191263568,0.0744923963103957,0.464186578450982,0.626966570106494,0.157659363447841,0.27174644569698,0.0339795163252839,0.313256358255704,-0.114087082249139,-0.723630235173971
"YTHDC2",0.203002896648689,0.165691460389398,0.131173572029609,0.231294495755585,0.608398865834338,0.604756107799513,0.037311436259291,0.183797555972125,0.00364275803482494,0.00598745040365811
"TMEM161A",0.117089714914963,0.107938407544977,0.457785231512962,0.478515298731516,0.590620181619589,0.729945118489392,0.00915130736998604,0.0781563724587785,-0.139324936869803,-0.235895997471249
"FOXJ2",0.224956288461456,0.201520227938282,0.0854709953882704,0.12461722278826,0.0700069990530693,0.116912406119019,0.0234360605231736,0.104180508504385,-0.0469054070659497,-0.670010251837716
"GOLGA5",0.143720881719159,0.116112272660679,0.285557602741792,0.398371961247308,0.115883150855288,0.143746332467097,0.0276086090584801,0.192098801010902,-0.0278631816118088,-0.240442043611703
"PPP2R5B",0.0243849095638687,-0.0932735255496579,0.947062203978368,0.744652302976094,0.915799390798974,NA,-0.0688886159857892,-2.82505111636181,NA,NA
"PYGM",0.169764579826703,0.138376497654447,0.252495519432455,0.355172856680098,0.259844857522982,0.340747368869573,0.0313880821722564,0.184891820215368,-0.080902511346591,-0.311349287870496
"BCL3",-0.122024872093513,-0.0663438085274751,0.506547985195006,0.734472963159564,0.230641616709438,0.103709470406295,0.0556810635660376,-0.456309132808325,0.126932146303143,0.550343637519035
"PRLH",-0.0110200258608279,-0.00621790778406643,0.962200636355794,0.978299839590433,0.875580173585332,0.936894860311367,0.00480211807676146,-0.43576286820081,-0.0613146867260354,-0.0700274955689821
"FSTL3",0.0295302052775765,-0.0305651128532269,0.920513582178192,0.90993833519772,0.793979259146602,0.550447862092276,-0.00103490757565035,-0.0350457291414834,0.243531397054326,0.30672261806446
"EPHA8",-0.0127394456820149,-0.0297660457429765,0.953835833538657,0.874511005990314,0.938868937039513,0.843263812967791,-0.0170266000609616,1.33652597498799,0.0956051240717224,0.101830106737996
"TRIP13",0.146006591495951,0.124471227142725,0.363841521398138,0.441290925659562,0.352585046690271,0.613600976307705,0.0215353643532262,0.147495836541211,-0.261015929617434,-0.740292114108641
"VASH1",-0.073467435983429,-0.135738030033797,0.733679819621611,0.438060119825142,0.896907346682775,0.352192154394798,-0.062270594050368,0.847594491584182,0.544715192287977,0.607326045775647
"KRT14",0.207699717018385,0.195256658210617,0.142159586049263,0.154613682869825,0.0614117429300475,0.202102114752717,0.0124430588077682,0.0599088866677018,-0.14069037182267,-2.29093598569457
"KRT20",0.322662744825131,0.294412728816932,0.00788496219844,0.016423911682652,0.0352866810440991,0.802747357093119,0.0282500160081993,0.0875527666620129,-0.76746067604902,-21.7493018141858
"HSD17B10",0.0865644984085089,0.0600657563772871,0.658778877227551,0.760181986628966,0.161873370923335,0.384629953073378,0.0264987420312218,0.306115584545651,-0.222756582150043,-1.37611628694347
"FGF4",0,-0.117091803397246,1,0.571138388513007,0.999767711962834,0.319903338251962,-0.117091803397246,-Inf,0.679864373710872,0.680022334764243
"ST6GAL1",-0.111618175097677,-0.105523426651417,0.504285111912777,0.509341737687414,0.486872595584336,0.762664963814389,0.0060947484462598,-0.0546035485791297,-0.275792368230052,-0.566456955538956
"TIMM21",0.18264090397572,0.176635341998149,0.186762080602019,0.188616617531871,0.416570050333617,0.701726282064794,0.00600556197757113,0.0328818016492598,-0.285156231731177,-0.684533685277673
"BPIFB2",0.174060384613142,0.156974905360423,0.208012798280334,0.25056491419309,0.28623957244326,0.680167392172944,0.0170854792527191,0.0981583448220708,-0.393927819729684,-1.37621718886465
"REXO1",0.0751285735832641,0.0875257150873103,0.65608889357154,0.558148898867578,0.947428931002098,0.953135202308486,-0.0123971415040462,-0.165012337021235,-0.00570627130638768,-0.00602290168651715
"MKRN2",-0.19577153365097,-0.162869143294384,0.180523635741367,0.268062628070989,0.560898303296623,0.951295555087424,0.032902390356586,-0.168065242903219,-0.390397251790801,-0.696021452545464
"GPATCH1",0.102966970937512,0.0886578173716662,0.460997736045226,0.523479497630908,0.219784448845085,0.232423229711836,0.0143091535658453,0.138968384090169,-0.0126387808667508,-0.0575053464117438
"KEAP1",-0.0490224058641971,-0.0473545923313801,0.852267509787106,0.847444411482018,0.878049497534326,0.803070091163347,0.00166781353281697,-0.0340214541374648,0.0749794063709793,0.0853931430762513
"P2RY10",-0.156749401276809,-0.174598948699245,0.351429868592049,0.264770644845032,0.886817469472542,0.16431717133405,-0.0178495474224364,0.113873145779456,0.722500298138492,0.814711395534662
"TNS1",0.105094441840577,0.0868386039966745,0.444158801973398,0.524100529906555,0.785627359348098,0.82376731418034,0.0182558378439028,0.173708880547612,-0.0381399548322419,-0.0485471316374341
"NGFR",0.129525572454751,0.155983966920568,0.460492390015198,0.324434494712309,0.326226663890624,0.754877997387163,-0.0264583944658166,-0.204271588724764,-0.428651333496539,-1.31396780503587
"NTN1",0.240635796333411,0.151022735381592,0.325795586811361,0.560328981924707,0.0436481074295648,NA,0.0896130609518194,0.372401206791597,NA,NA
"ISOC1",-0.0471746490020474,-0.0836203389224585,0.862194261445904,0.723424644367922,0.885808382218304,0.863681299034558,-0.0364456899204111,0.77256939248937,0.0221270831837459,0.0249795369155727
"MNT",0.0596246370471898,-0.00506676008893301,0.802638842245685,0.986155769445707,0.757982950440688,0.968776677479939,0.0545578769582568,0.915022374309416,-0.210793727039251,-0.278098243392806
"AP3M2",-0.018700574537227,-0.123824119597238,0.95523794236573,0.615117585612981,0.959313591687665,0.602730736663844,-0.105123545060011,5.6214072380901,0.356582855023821,0.371706247168358
"LAPTM4A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PTPN18",0.0636256421715093,0.0533901862010394,0.751688587720304,0.780868025894987,0.231845645832182,0.200977074697572,0.0102354559704699,0.160869982936741,0.0308685711346101,0.133142768430311
"STK10",-0.147493745638618,-0.158162603530499,0.281309435438165,0.224533851880012,0.685282345242527,0.148956776217445,-0.0106688578918808,0.072334307096798,0.536325569025082,0.782634446587519
"TBX21",-0.0736344064093583,-0.0853807400152968,0.693564059849502,0.611971095239612,0.889788679173988,0.844063369006489,-0.0117463336059385,0.159522350742351,0.0457253101674987,0.0513889547459141
"MRPS34",0.0331751000513624,0.0242039224206235,0.890229217822419,0.913863265272429,0.549358825219998,0.626743565096657,0.0089711776307389,0.270419007534251,-0.0773847398766594,-0.14086374210093
"MAP2K5",-0.0980931360311051,-0.127636095877361,0.70542827653013,0.580200091761625,0.557328247439778,0.265391103803199,-0.0295429598462559,0.301172549289155,0.291937143636579,0.523815444448873
"TIGAR",-0.2470831055537,-0.258669943707601,0.0617968786726605,0.0435946928703435,0.0489321072886983,0.0455731358357179,-0.0115868381539006,0.0468944978165751,0.00335897145298036,0.0686455507252632
"FGF20",-0.0936050466689952,-0.184121292465066,0.728403032928341,0.388425801078039,0.832693549251721,0.168517964711411,-0.0905162457960708,0.967001769852785,0.66417558454031,0.79762306929981
"MTMR7",-0.0581113778991695,-0.100533986231991,0.754917127332186,0.518616087280383,0.588957802160025,0.237031443374657,-0.0424226083328215,0.730022413277311,0.351926358785368,0.597540872189255
"CPB2",0.0118797109232018,0.00179134463426472,0.955121429934185,0.993604245024964,0.855519728614509,0.937157894736842,0.010088366288937,0.849209745435293,-0.0816381661223329,-0.0954252291230544
"FAM107B",-0.125538801271295,-0.100809169150039,0.385071178599204,0.488223549788872,0.0394294929812419,0.112367595341883,0.0247296321212563,-0.196987958072137,-0.0729381023606411,-1.84983617200811
"CDK13",-0.0946497048560602,-0.0821241727985942,0.576836194619925,0.614926014817952,0.0499367195830468,0.251388445579317,0.012525532057466,-0.132335669472127,-0.20145172599627,-4.03414016135456
"TSPAN32",-0.00580849684189841,-0.0124734485530291,0.978345735321072,0.952364300916935,0.967168389319552,0.913951968288106,-0.00666495171113069,1.14744862441078,0.0532164210314461,0.0550229118518713
"TRAM2",-0.0720700449391666,-0.102559058359932,0.738675381857743,0.585236715251948,0.518128822629969,0.474067392564912,-0.0304890134207654,0.423046960030354,0.0440614300650574,0.0850395271226296
"CLDN18",-0.10195935801947,-0.115310021135079,0.579645194213899,0.493059048258535,0.54900596219197,0.0977200067306074,-0.0133506631156093,0.13094102763044,0.451285955461363,0.822005563763918
"NDUFB4",-0.0795447441844295,-0.0707857638118294,0.698681423769539,0.720853931912164,0.796441488573872,0.665742557365862,0.00875898037260008,-0.110113879457477,0.13069893120801,0.164103619767527
"HEATR6",-0.0351782349944534,-0.034792662735348,0.839935937097485,0.834706013509117,0.731892092218842,0.803231620420823,0.000385572259105404,-0.0109605345227297,-0.0713395282019808,-0.0974727408048694
"ERLEC1",-0.0407884270515895,-0.158445355770714,0.880574404060976,0.429529287847096,0.904838505145197,0.746519176561032,-0.117656928719124,2.88456646220535,0.158319328584165,0.174969707504612
"TMEM131",-0.225479212983545,-0.235225851075638,0.0417628356665489,0.0292112847703167,0.751916363807572,0.517570880744326,-0.00974663809209322,0.0432263265563399,0.234345483063246,0.311664294518824
"TMEM38A",-0.00857107983178017,-0.0210553380345668,0.973724311098256,0.925961801621297,0.969631910586491,0.856929453596751,-0.0124842582027866,1.45655605219042,0.11270245698974,0.116232207046044
"ACTR6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FAP",0.128952053680783,0.106536015260766,0.39605556688524,0.487763861588332,0.0203428638525216,0.27458895757117,0.0224160384200168,0.173832349157518,-0.254246093718648,-12.4980482375461
"DMRT3",0.264098427432638,0.25620808199133,0.0805359004301055,0.0753719810987701,0.0570873563264738,0.095131469515706,0.00789034544130829,0.0298765332229054,-0.0380441131892322,-0.666419250029091
"GAL3ST2",0.162053448668856,0.189663255040185,0.301502684909415,0.184922870304895,0.892813592776584,0.806984747418957,-0.0276098063713291,-0.170374691795345,0.0858288453576267,0.0961329957922184
"UHRF1BP1",-0.228860636119632,-0.214100902892297,0.0338633570015424,0.0456968505354469,0.213920436900016,0.255511778019951,0.0147597332273349,-0.0644922319433718,-0.0415913411199351,-0.194424346372172
"OSTM1",-0.0395495359240544,-0.0704828064508321,0.855154565692991,0.70239486116893,0.556956919828706,0.254724143748946,-0.0309332705267777,0.782139911481586,0.30223277607976,0.542650185893575
"SLC13A1",0.0469121228525082,0.00520007934133584,0.797263347531702,0.980990861175195,0.872612542743329,0.983484793666333,0.0417120435111724,0.88915275998733,-0.110872250923004,-0.127057824053781
"HSPB11",0.0569923060229041,0.0302866722225889,0.793469330387042,0.888939525654345,0.887573993558677,0.919465200235077,0.0267056338003152,0.468583141548663,-0.0318912066763998,-0.0359307583456043
"STRADB",0.0864974052782267,0.0761918523098968,0.635105712544525,0.668098022780544,0.17309978424188,0.183443680681483,0.01030555296833,0.11914291457855,-0.0103438964396028,-0.0597568418984787
"DLG3",0.0379229932156996,0.0273199571142578,0.888836667545709,0.915751224980459,0.519360197865741,0.929425302052036,0.0106030361014418,0.279593861200078,-0.410065104186295,-0.78955820232551
"PLOD1",0.182295459729312,0.171956931701392,0.191095083347684,0.212406277381798,0.0289362464924195,0.555336009921594,0.0103385280279201,0.0567130308306725,-0.526399763429175,-18.1917085744717
"OXCT1",-0.123217570270474,-0.152046204783106,0.429010090652235,0.279155987174135,0.641998953390268,0.841421362489487,-0.0288286345126324,0.233965289603999,-0.199422409099219,-0.310627311845462
"FAM234B",0.0231364356144526,-0.00179654931312391,0.904591472993172,0.993327126180297,0.928332487259446,0.99350389976244,0.0213398863013287,0.922349780101752,-0.0651714125029942,-0.0702026627285105
"RRN3",-0.046780790793489,-0.0388068816866379,0.803957875354952,0.834706013509117,0.194970761211453,0.402872546541993,0.00797390910685108,-0.170452636041392,-0.20790178533054,-1.06632288882056
"MOGAT2",-0.266472858950254,-0.211725780966804,0.0307939915627608,0.0980903354333325,0.016831699661367,0.100937975325334,0.0547470779834497,-0.205450859795331,-0.0841062756639669,-4.9968973636698
"CHERP",-0.197984031931395,-0.216675939648689,0.272718734421036,0.196364184369471,0.082446749059504,0.0500716513529461,-0.0186919077172939,0.0944111882910385,0.0323750977065579,0.39267888759558
"AQP2",-0.0469074190262527,-0.0621097823235228,0.857628859334791,0.790823755385829,0.756599338481138,0.441761333361751,-0.0152023632972701,0.324092939088415,0.314838005119387,0.416122495892502
"DIMT1",0.103782243402269,0.0801158715592343,0.648999838150151,0.724590622544533,0.0555452498209794,0.293831272820447,0.0236663718430349,0.228038738296511,-0.238286022999468,-4.28994421246562
"EIF2AK1",-0.0311198707341529,-0.0173948091968866,0.862622815907776,0.921456844297956,0.407576769451309,0.668636573200889,0.0137250615372663,-0.441038513768746,-0.261059803749579,-0.640516887410009
"NME8",0.189906294146682,0.179932955280234,0.101238918445793,0.115834115061259,0.795624950018264,0.56535700793351,0.00997333886644791,0.0525171580608308,0.230267942084754,0.289417698727859
"EPDR1",0.180879776307323,0.165629175926482,0.250890413640129,0.282289743868511,0.0087234154332574,0.317258936649204,0.0152506003808408,0.0843134632969104,-0.308535521215947,-35.3686607701471
"HBQ1",0.0302639326978908,0.0533232585117601,0.893488056432838,0.783404688819411,0.914964969601024,0.936210526315789,-0.0230593258138693,-0.76194082388626,-0.0212455567147651,-0.0232200766375016
"RBM22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSD17B2",-0.130205384761322,-0.119865862164828,0.366682364942366,0.396017118147012,0.747815653977403,0.736754653486171,0.010339522596494,-0.0794093317680159,0.0110610004912319,0.0147910791013826
"ZW10",0.0996496325849301,0.0828566646990499,0.507688917100269,0.580045696166313,0.0534750811255872,0.138752052545156,0.0167929678858803,0.168520118441659,-0.0852769714195687,-1.5947048536363
"ITGB4",0.41101910505094,0.392047474554023,2.87050403207783e-05,5.99104977861267e-05,0.0442616203407412,0.0885447229440858,0.0189716304969167,0.0461575393060268,-0.0442831026033446,-1.00048534740568
"TRIP6",-0.155898561652944,-0.182370183592288,0.306760590424153,0.197644461019559,0.0981949118390546,0.0998883811048164,-0.0264716219393437,0.169800296158433,-0.00169346926576182,-0.0172459981280647
"ADAM11",0.0366744684915035,0.0174191033151991,0.858680208312574,0.932986437544763,0.233437599505516,0.768964722158174,0.0192553651763044,0.525034607679874,-0.535527122652658,-2.29409111380107
"SLC22A4",-0.0744977705899958,-0.0952640404463692,0.674575007100908,0.547081047460814,0.171108400773569,0.0362192115631782,-0.0207662698563734,0.278750218857718,0.134889189210391,0.788325930232334
"TFAP2C",0.0747181966636885,-0.00914342138698795,0.746507787645097,0.974301616573039,0.199377111486486,0.98795231564511,0.0655747752767006,0.877627916688848,-0.788575204158623,-3.95519424611622
"SULT2B1",-0.182559499062141,-0.117064850661447,0.199743718018479,0.438319751474104,0.194527347248006,0.611630649985256,0.065494648400694,-0.358757822721679,-0.41710330273725,-2.14418850942062
"EPS8L1",-0.227323293610375,-0.210618954982987,0.0632495836072705,0.080531145565865,0.270553067714781,0.410209969883958,0.0167043386273884,-0.0734827406469796,-0.139656902169177,-0.516190421896837
"REM1",0.27609619415704,0.256604611899524,0.0379615308831221,0.0543055267417611,0.0185111284329192,0.0477982133473463,0.0194915822575164,0.0705970696808295,-0.0292870849144271,-1.58213395906996
"PDRG1",0.12810252304407,0.120604537831105,0.589908593878352,0.586860052012671,0.419588517857242,0.624576144675951,0.00749798521296469,0.0585311283087316,-0.204987626818709,-0.488544414574408
"PPP1R13B",-0.0418519687171695,-0.0357507092220727,0.82023945074624,0.840332472374084,0.865852283235821,0.88700541177957,0.00610125949509684,-0.145781899444884,-0.0211531285437492,-0.0244304126157602
"TGM6",0.0175265061435424,0.0436842653230795,0.934524648244992,0.806865347377665,0.937557688651912,0.887800777555953,-0.0261577591795371,-1.49246854822659,0.0497569110959591,0.0530707728155941
"RALGAPA2",-0.150574238381439,-0.15557862139972,0.218645743638748,0.187280120739748,0.454802565418399,0.670331287311864,-0.00500438301828052,0.0332353201455567,-0.215528721893465,-0.473895132265112
"RPL6",-0.194212152223545,-0.255560997162335,0.352551875566658,0.167974424644195,0.0691150966815585,0.00992979571184618,-0.0613488449387904,0.315885716915262,0.0591853009697123,0.856329569245966
"ESF1",-0.0850079192798385,-0.0536512667660209,0.567636158752993,0.727889043153745,0.809475364139272,0.735355318746453,0.0313566525138176,-0.368867427640409,0.074120045392819,0.0915655357487402
"SLC8B1",0.189256584905153,0.182512165453164,0.116601147829463,0.123013769036372,0.878023012740805,0.772116779115959,0.00674441945198861,0.0356363793384977,0.105906233624846,0.120618972496237
"SIRT4",0.111954399222138,0.100530725962116,0.489740136475345,0.525297406690928,0.122487047721135,0.219749242679233,0.0114236732600223,0.102038627685864,-0.0972621949580984,-0.794061060068446
"TRMT6",0.0378795003037011,0.0235522742719233,0.846910124695452,0.902228236684401,0.200075060331924,0.652966217208044,0.0143272260317778,0.378231653451297,-0.45289115687612,-2.26360624919855
"HAUS5",-0.0999949780568955,-0.0957990143009426,0.50042283780117,0.502200366735929,0.814753299066783,0.785083662658707,0.00419596375595285,-0.0419617448544808,0.0296696364080763,0.0364154848370173
"UQCRC1",0.0644760268403914,0.0441149133615004,0.725781799780945,0.810685012327408,0.200103351175689,0.477654923063987,0.020361113478891,0.315793551133267,-0.277551571888298,-1.38704109780056
