"","Order","BinPerm","CatPerm","ContPerm","BinRank","CatRank","ContRank","BinPercent","CatPercent","ContPercent","BinaryRankPercent","CatRankPercent","ContRankPercent"
"RFC2",89,0.842782617057593,0.894083323069343,0.77369,11306,14633,10755,0.754437474976645,0.903160103690902,0.773145485911443,0.697513726941822,0.902770066012709,0.773073605520414
"PPP1R3F",90,0.993475523489574,0.940547550432277,0.27135,14787,15270,3874,0.986720939543574,0.942476237501543,0.278464634847614,0.912270960577457,0.942069220803258,0.278464634847614
"NFE2L3",91,0.636286873859396,0.536115389213556,0.79622,8383,9846,11068,0.559388762845322,0.607702752746574,0.795572167912593,0.517181812573262,0.607440310938368,0.795572167912593
"CBLN4",92,0.470759745079813,0.954967910120001,0.49624,7038,15511,6952,0.469638329107167,0.957350944327861,0.499712478435883,0.434203220433093,0.956937503855882,0.499712478435883
"CLDN11",93,0.0288033758282045,0.0186912295000038,0.47758,809,706,6693,0.0539837181369278,0.0435748673003333,0.481095457159287,0.0499105435252021,0.04355604910852,0.481095457159287
"FAM168A",94,NA,0.318825441658451,NA,14995,6661,NA,NA,0.411122083693371,NA,0.925103337651922,0.410944536985625,NA
"RELT",95,0.907383407949829,0.957785328802718,0.31394,12826,15552,4444,0.855865474442813,0.959881496111591,0.31943645773433,0.791288790178296,0.959466962798445,0.31943645773433
"PKP2",96,0.0470965984276485,0.979910758816058,0.95198,1412,15899,13247,0.0942212731883091,0.98129860511048,0.952199539965497,0.0871120982170399,0.980874822629403,0.952199539965497
"YIPF1",97,0.877113244318092,0.599893103826335,0.36839,12093,10691,5221,0.806953156279194,0.659856807801506,0.375287521564117,0.746066999814918,0.659571842803381,0.375287521564117
"ADCK2",98,0.779495884856433,0.27611832885118,0.4596,10138,5985,6448,0.676498064860537,0.369398839649426,0.463484761357102,0.625454994139059,0.369239311493615,0.463484761357102
"INPP4A",99,0.78986683547738,0.946207995749768,0.38244,10295,15361,5406,0.686974509542239,0.94809282804592,0.388585393904543,0.635140971065457,0.947683385773336,0.388585393904543
"SLC2A3",100,0.113452019010197,0.880544402345002,0.52475,3140,14459,7353,0.209528893634058,0.892420688803851,0.528536515238643,0.193719538527978,0.892035289036955,0.528536515238643
"STYK1",101,0.685180555921024,0.969869361924773,0.45361,8856,15734,6368,0.590951554784465,0.971114677200346,0.457734330074756,0.546363131593559,0.970695292738602,0.457734330074756
"GNA11",102,NA,0.533400114148603,NA,14996,9819,NA,NA,0.606036291815825,NA,0.925165031772472,0.605774569683509,NA
"CREB3L3",103,0.955558586202978,0.907900096005586,0.50383,13963,14814,7051,0.931736287201388,0.914331564004444,0.506828637147786,0.861435005244,0.913936701832315,0.506828637147786
"HDAC7",104,0.972000999119198,0.405096516007533,0.2818,14343,7945,4005,0.95709328706793,0.490371559066782,0.287880966072455,0.884878771053119,0.490159787772225,0.287880966072455
"MRPS35",105,0.438522704001304,0.808803254329769,0.65465,6806,13440,9129,0.454157213399173,0.829527218861869,0.656196089706728,0.41989018446542,0.829168980196187,0.656196089706728
"APPBP2",106,NA,0.27870280802135,NA,14997,6030,NA,NA,0.372176274534008,NA,0.925226725893022,0.372015546918379,NA
"CA11",107,0.758243507255719,0.626387547796532,0.75781,9814,11029,10547,0.654877886026959,0.680718429823479,0.758122484186314,0.605466099080758,0.680424455549386,0.758122484186314
"ISOC2",108,0.247084571001735,0.286964034152378,0.6718,5158,6161,9379,0.3441879087148,0.380261696086903,0.67416618746406,0.318218273798507,0.38009747671047,0.67416618746406
"CD22",109,0.751610615505207,0.277256970132533,0.11827,9713,6004,1762,0.64813826237822,0.370571534378472,0.126725129384704,0.599234992905176,0.370411499784071,0.126653248993675
"GSC2",110,0.291320221848552,0.585202403156721,NA,5591,10503,NA,0.373081542773255,0.648253302061474,NA,0.344931827996792,0.647973348139922,NA
"KCNQ1",111,0.0958370326526586,0.0422532948896081,0.16795,2777,1349,2432,0.185306285866809,0.0832613257622516,0.174813110983324,0.171324572768215,0.0832253686223703,0.174813110983324
"TRIB2",112,0.0275260626205627,0.00226868656937551,NA,762,134,NA,0.0508474576271186,0.00827058387853351,NA,0.0470109198593374,0.00826701215374175,NA
"OTUD5",113,0.754745107555771,0.394061041990669,0.3412,9768,7773,4818,0.651808354464167,0.479755585730157,0.346319723979298,0.602628169535443,0.479548399037572,0.346319723979298
"GPKOW",114,0.0641546387774004,0.597812230127072,0.27692,1947,10661,3954,0.12992125984252,0.658005184545118,0.28421506612996,0.120118452711457,0.657721019186872,0.28421506612996
"AQR",115,0.430752061936564,0.5852960343998,0.10357,6744,10507,1579,0.450020018684105,0.648500185162326,0.113499137435308,0.416065148991301,0.648220124622124,0.113499137435308
"LMCD1",116,0.0594325135477005,0.328817149800833,0.29363,1792,6813,4157,0.119578273054851,0.420503641525738,0.298806785508913,0.110555864026158,0.420322043309273,0.298806785508913
"PSMC4",117,NA,0.0480728317140628,NA,14998,1533,NA,NA,0.0946179484014319,NA,0.925288420013573,0.0945770868036276,NA
"FNDC8",118,0.324965455660327,0.446495195958662,0.27587,5887,8546,3936,0.392833311090351,0.527465744969757,0.282921219091432,0.363193287679684,0.527237954222963,0.282921219091432
"ACAP1",119,0.101894405442571,0.0243035066600578,0.15635,2899,859,2291,0.193447217402909,0.0530181459079126,0.164677975848189,0.178851255475353,0.0529952495527176,0.164677975848189
"DERL2",120,NA,0.498135962362716,NA,14999,9331,NA,NA,0.575916553511912,NA,0.925350114134123,0.575667838854957,NA
"NOX3",121,0.646784912438258,0.904518914914564,0.9102,8479,14762,12675,0.565794741758975,0.911122083693371,0.911155836687752,0.523104448146092,0.910728607563699,0.911083956296722
"ANO8",122,0.0294963005122368,0.00149117321660494,0.86594,835,92,12068,0.0557186707593754,0.00567831131959017,0.867452558941921,0.0515145906595101,0.00567585909062866,0.867452558941921
"ICAM3",123,0.90641189549008,0.0650668105983545,NA,12802,1950,NA,0.8542639797144,0.120355511665227,NA,0.789808131285089,0.120303535073108,NA
"CTTNBP2",124,0.164406991038501,0.96292365344022,0.26882,4094,15631,3840,0.273188309088483,0.964757437353413,0.276020701552616,0.252575729532976,0.96434079832192,0.276020701552616
"ACTL6B",125,NA,0.464473552929774,NA,15000,8810,NA,NA,0.543760029625972,NA,0.925411808254673,0.543525202048245,NA
"KIF22",126,0.690659501620375,0.640024123740599,0.98737,8909,11192,13743,0.594488188976378,0.690778916183187,0.987924094307073,0.549632919982726,0.690480597199087,0.987852213916044
"PRSS22",127,0.157637774210808,0.529615226779747,0.09824,3992,9768,1512,0.266381956492727,0.602888532279965,0.108683151236343,0.246282929236844,0.602628169535443,0.108683151236343
"YTHDC2",128,0.609127131496918,0.196823458641216,0.33381,8115,4669,4720,0.541505405044708,0.288174299469201,0.339275445658424,0.500647788265778,0.288049848849405,0.339275445658424
"TMEM161A",129,0.592063412841373,0.89769716824444,0.32579,7963,14675,4615,0.531362605098092,0.905752376249846,0.331728004600345,0.491270281942131,0.905361219075822,0.331728004600345
"FOXJ2",130,0.069852245133144,0.0904620367535969,0.13334,2087,2510,1954,0.13926331242493,0.154919145784471,0.140454284071305,0.1287556295885,0.154852242581282,0.140454284071305
"GOLGA5",131,0.116259975548909,0.0457293200112757,0.56741,3199,1466,7926,0.213465901508074,0.0904826564621652,0.569795859689477,0.197359491640447,0.0904435807267567,0.569723979298447
"PPP2R5B",132,0.915937450830882,0.247046626926067,0.40603,13018,5541,5710,0.868677432270119,0.341994815454882,0.410437032777458,0.803134061323956,0.341847121969276,0.410437032777458
"PYGM",133,0.258663961526901,0.026830482862834,0.19169,5285,928,2777,0.352662484985987,0.0572768793976052,0.199611845888442,0.326053427108397,0.0572521438706891,0.199611845888442
"BCL3",134,0.230024104077231,0.139260841303742,0.55743,4984,3584,7786,0.332577071933805,0.221207258363165,0.559660724554342,0.307483496822753,0.221111728052317,0.559660724554342
"PRLH",135,0.874819631864567,0.964319652593076,0.25335,12029,15645,3621,0.802682503670092,0.965621528206394,0.260278895917194,0.742118576099698,0.965204516009624,0.260278895917194
"FSTL3",136,0.793984910993094,0.718312931454821,0.95329,10383,12187,13265,0.692846656879754,0.752191087520059,0.953493387004025,0.640570053673885,0.751866247146647,0.953493387004025
"EPHA8",137,0.939064668996218,0.780449834819206,0.5183,13582,13030,7273,0.906312558387829,0.804221701024565,0.522786083956297,0.837929545314332,0.80387439077056,0.522786083956297
"TRIP13",138,0.353227713928915,0.150908262358968,0.35464,6110,3820,5016,0.40771386627519,0.235773361313418,0.360552041403105,0.376951076562404,0.23567154050219,0.360552041403105
"VASH1",139,0.897140982061724,0.752507276110501,0.87952,12580,12627,12246,0.839450153476578,0.779348228613751,0.880247268545141,0.776112036522919,0.779011660188784,0.880247268545141
"KRT14",140,0.0617422439776101,0.0326563093186929,0.89899,1879,1093,12519,0.125383691445349,0.0674608073077398,0.899942495687177,0.115923252514035,0.0674316737614905,0.899870615296147
"KRT20",141,0.0351511154255245,0.0461711510650074,0.09538,1014,1480,1468,0.0676631522754571,0.0913467473151463,0.105520414031052,0.0625578382380159,0.0913072984144611,0.105520414031052
"HSD17B10",142,0.161661791206591,0.946470632274264,0.78957,4056,15365,10976,0.270652609101828,0.948339711146772,0.788959171937895,0.250231352952064,0.947930162255537,0.788959171937895
"FGF4",143,0.999526066350711,0.978380477700822,0.48032,14929,15876,6736,0.996196450020019,0.979879027280583,0.484186313973548,0.921031525695601,0.979455857856746,0.484186313973548
"ST6GAL1",144,0.487190937241344,0.768735261177158,0.01088,7160,12861,257,0.477779260643267,0.793790890013579,0.0184732604945371,0.441729903140231,0.793448084397557,0.0184732604945371
"TIMM21",145,0.416513966272591,0.316589546036524,0.63166,6596,6626,8802,0.440144134525557,0.408961856560918,0.632691201840138,0.406934419149855,0.408785242766364,0.632691201840138
"BPIFB2",146,0.286550238799834,0.462843295638126,0.08914,5541,8791,1383,0.369745095422394,0.542587334896926,0.0994824611845888,0.341847121969276,0.542353013757789,0.0994105807935595
"REXO1",147,0.947440060117115,0.581288480414027,NA,13766,10450,NA,0.918590684638996,0.644982100975188,NA,0.849281263495589,0.644703559750756,NA
"MKRN2",148,0.560811275352355,0.232853396135524,0.41576,7724,5301,5840,0.515414386760977,0.327181829403777,0.419781483611271,0.476525387130606,0.327040533037202,0.419781483611271
"GPATCH1",149,0.21958761320124,0.958253185861986,0.2151,4858,15562,3073,0.324169224609636,0.96049870386372,0.220888441633122,0.299710037633414,0.960083904003948,0.220888441633122
"KEAP1",150,0.878259181891079,0.0799811307834529,0.70277,12122,2258,9814,0.808888295742693,0.139365510430811,0.705506037952846,0.747856129310877,0.139305324202603,0.705434157561817
"P2RY10",151,0.887060336119019,0.0917803937910199,0.55771,12343,2545,7788,0.823635393033498,0.157079372916924,0.5598044853364,0.761490529952496,0.157011536800543,0.5598044853364
"TNS1",152,0.785937232768941,0.151908816478029,0.22584,10239,3846,3233,0.683237688509275,0.237378101468954,0.232389304197815,0.63168610031464,0.237275587636498,0.232389304197815
"NGFR",153,0.32596914995931,0.210154446302046,0.85394,5896,4890,11888,0.393433871613506,0.30181459079126,0.854514088556642,0.363748534764637,0.301684249491024,0.854514088556642
"NTN1",154,0.0441206867595954,0.0412696975185655,0.17081,1312,1326,2474,0.0875483784865875,0.081841747932354,0.177832087406555,0.0809426861620088,0.0818064038497131,0.177832087406555
"ISOC1",155,0.885775807258331,0.687812307782432,0.04794,12321,11805,784,0.822167356199119,0.728613751388717,0.0563542265669925,0.760133259300389,0.728299093096428,0.0563542265669925
"MNT",156,0.758237487683055,0.5693653177855,0.52099,9813,10288,7305,0.654811157079941,0.634983335390693,0.525086256469235,0.605404404960207,0.634709112221605,0.525086256469235
"AP3M2",157,0.959552941706663,0.963536127065163,NA,14047,15639,NA,0.937341518750834,0.965251203555117,NA,0.866617311370226,0.964834351286322,NA
"LAPTM4A",158,NA,0.621363981500656,0.79336,15001,10966,11032,NA,0.676830020985064,0.792984473835538,0.925473502375224,0.676537725954717,0.792984473835538
"PTPN18",159,0.232057552861466,0.971270572291578,NA,5005,15756,NA,0.333978379821166,0.97247253425503,NA,0.308779073354309,0.972052563390709,NA
"STK10",160,0.685023757141008,0.704519310600074,0.2314,8854,12027,3317,0.590818096890431,0.742315763485989,0.238427257044278,0.546239743352459,0.741995187858597,0.238427257044278
"TBX21",161,0.889460821318034,0.498416908610822,0.86951,12406,9336,12115,0.827839316695583,0.576225157387977,0.870830937320299,0.765377259547165,0.575976309457709,0.870830937320299
"MRPS34",162,0.550116856318725,0.996709556112668,0.83089,7635,16151,11565,0.509475510476445,0.99685224046414,0.831296722254169,0.471034610401629,0.996421741008082,0.831296722254169
"MAP2K5",163,0.557783376269132,0.931241436826115,0.97234,7699,15144,13527,0.513746163085547,0.934699419824713,0.972326049453709,0.474983034116849,0.934295761613918,0.972326049453709
"TIGAR",164,0.0487562967672519,0.0390832262122911,0.51593,1465,1270,7238,0.0977579073802215,0.0783853845204296,0.5203421506613,0.0903818866062064,0.0783515330988957,0.52027027027027
"FGF20",165,0.83345291563391,0.780592884247767,0.81816,11124,13033,11374,0.742292806619512,0.804406863350204,0.817567567567568,0.686285397001666,0.80405947313221,0.817567567567568
"MTMR7",166,0.587933443656498,0.783638000230108,0.7843,7928,13078,10908,0.529027091952489,0.807184298234786,0.784071305347901,0.48911098772287,0.806835708556975,0.784071305347901
"CPB2",167,0.855358468240736,0.91238344670377,0.25633,11605,14890,3661,0.774389430134792,0.919022342920627,0.263154111558367,0.715960268986366,0.918625454994139,0.263154111558367
"FAM107B",168,0.0395817343738216,0.194111251402918,0.42872,1169,4616,6022,0.0780061390631256,0.284903098382916,0.432863714778608,0.0721204269233142,0.284780060460238,0.432863714778608
"CDK13",169,0.0499343343320579,0.515047985183522,0.62132,1493,9560,8669,0.0996263178967036,0.590050611035675,0.623131109833237,0.0921093219816152,0.589795792460978,0.623131109833237
"TSPAN32",170,0.96717924881538,0.616079995559327,0.1363,14243,10894,1986,0.950420392366208,0.672386125169732,0.142754456584244,0.878709358998087,0.672095749275094,0.142754456584244
"TRAM2",171,0.517954588818928,0.33729681585393,0.73672,7388,6934,10266,0.492993460563192,0.427971855326503,0.737924094307073,0.455796162625702,0.42778703189586,0.737924094307073
"CLDN18",172,0.54934607952812,0.37123228216052,0.07643,7626,7448,1197,0.50887494995329,0.459696333785952,0.0860408280621047,0.470479363316676,0.45949780985872,0.0860408280621047
"NDUFB4",173,0.796054767315294,0.190733692373504,0.65273,10414,4561,9102,0.694915254237288,0.281508455746204,0.654255319148936,0.642482571410945,0.281386883829971,0.654255319148936
"HEATR6",174,0.732148257877357,0.841111735246881,0.08105,9434,13904,1262,0.629520886160416,0.858165658560672,0.0907130534790109,0.582022333271639,0.857795052131532,0.0907130534790109
"ERLEC1",175,0.905237773524003,0.121698193175668,0.58277,12778,3221,8140,0.852662484985987,0.198802616960869,0.585178263369753,0.788327472391881,0.198716762292554,0.585106382978723
"TMEM131",176,0.75260231127362,0.296782210172992,0.35257,9733,6313,4984,0.649472841318564,0.389643253919269,0.358251868890167,0.600468875316182,0.389474983034117,0.358251868890167
"TMEM38A",177,0.970021706062315,0.20363567735891,0.64647,14304,4788,9002,0.954490858134259,0.295519071719541,0.647067280046003,0.882472700351656,0.295391449194892,0.647067280046003
"ACTR6",178,NA,0.856354530148765,NA,15002,14130,NA,NA,0.872114553758795,NA,0.925535196495774,0.871737923375902,NA
"FAP",179,0.020076441681717,0.755673021519653,0.85462,491,12675,11896,0.0327639129854531,0.782310825823972,0.855089131684876,0.030291813190203,0.781972977975199,0.855089131684876
"DMRT3",180,0.0570593731624606,0.219194487253737,0.74334,1719,5052,10373,0.114707059922594,0.311813356375756,0.745615296147211,0.106052193225986,0.311678697020174,0.745615296147211
"GAL3ST2",181,0.892399273909561,0.0537927214824729,NA,12472,1685,NA,0.832243427198719,0.103999506233798,NA,0.769449071503486,0.103954593127275,NA
"UHRF1BP1",182,0.213472036349756,0.0953160142528619,0.41165,4783,2629,5786,0.319164553583344,0.162263918034811,0.415899942495687,0.29508297859214,0.162193842926769,0.415899942495687
"OSTM1",183,0.557980167921626,0.461393764348663,0.52249,7705,8766,7326,0.51414653676765,0.541044315516603,0.526595744680851,0.475353198840151,0.540810660744031,0.526595744680851
"SLC13A1",184,0.872131193733358,0.699341096279466,0.25202,11971,11957,3598,0.798812224743094,0.737995309221084,0.258769407705578,0.73854031710778,0.737676599420075,0.258625646923519
"HSPB11",185,0.887076989504777,0.859720288792093,0.7281,12345,14177,10151,0.823768850927532,0.875015430193803,0.7296578493387,0.761613918193596,0.874637547041767,0.7296578493387
"STRADB",186,0.172556526219017,0.767710574547773,0.33201,4222,12848,4700,0.281729614306686,0.79298851993581,0.337837837837838,0.260472576963415,0.792646060830403,0.337837837837838
"DLG3",187,0.520235761715173,0.177651234447521,0.14703,7407,4329,2143,0.494261310556519,0.267189235896803,0.154039677975848,0.456968350916158,0.267073847862299,0.154039677975848
"PLOD1",188,0.0288798052633996,0.863613020955382,0.35487,815,14220,5019,0.0543840918190311,0.87766942352796,0.360767682576193,0.0502807082485039,0.87729039422543,0.360767682576193
"OXCT1",189,0.642191046815293,0.988515213495755,0.07913,8437,16032,1241,0.562992125984252,0.989507468213801,0.089203565267395,0.520513295082979,0.989080140662595,0.089203565267395
"FAM234B",190,0.928249230639518,0.253840409215376,0.5154,13338,5650,7230,0.890030695315628,0.348722379953092,0.519695227142036,0.822876179900056,0.34857178110926,0.519695227142036
"RRN3",191,0.195274503911945,0.90755197866475,0.3516,4541,14808,4961,0.303016148405178,0.913961239353166,0.356598619896492,0.280153001418965,0.913566537109013,0.356598619896492
"MOGAT2",192,0.0169336776181577,0.0649619422496101,0.00496,388,1946,149,0.0258908314426798,0.120108628564375,0.0107101782633698,0.0239373187735209,0.120056758590906,0.0107101782633698
"CHERP",193,0.0826163010590015,0.0219715328691064,0.58265,2447,793,8138,0.163285733351128,0.0489445747438588,0.584962622196665,0.150965512986612,0.0489234375963971,0.584962622196665
"AQP2",194,0.75667583403085,0.622656786730788,0.72334,9790,10982,10088,0.653276391298545,0.677817553388471,0.725201265094882,0.60398544018755,0.677524831883522,0.725129384703853
"DIMT1",195,0.0556352565175462,0.0704245872600817,0.31503,1683,2064,4461,0.112304817829975,0.127391680039501,0.320658424381829,0.103831204886174,0.127336664815843,0.320658424381829
"EIF2AK1",196,0.407172601342738,0.353365044023884,0.04355,6539,7177,720,0.436340584545576,0.442970003703247,0.0517538815411156,0.403417854278487,0.442778703189586,0.0517538815411156
"NME8",197,0.796066588032992,0.947265764034226,0.63656,10415,15374,8876,0.694981983184305,0.948895198123688,0.638082231167338,0.642544265531495,0.94848540934049,0.638010350776308
"EPDR1",198,0.00854864129137017,0.386166561877816,0.56591,126,7678,7904,0.00840784732416922,0.473892112084928,0.568142610695802,0.00777345918933926,0.473687457585292,0.568142610695802
"HBQ1",199,0.914517147065012,0.551001975726785,0.36174,12995,10045,5116,0.867142666488723,0.619985187013949,0.367740080506038,0.801715096551299,0.61971744092788,0.367740080506038
"RBM22",200,NA,0.653246697834316,NA,15003,11356,NA,NA,0.700901123318109,NA,0.925596890616324,0.700598432969338,NA
"HSD17B2",201,0.7479620138171,0.043853358083024,0.00085,9664,1404,48,0.644868543974376,0.0866559683989631,0.00345025876940771,0.596211980998211,0.0866185452526374,0.00345025876940771
"ZW10",202,0.0535513128568597,0.337795757447753,0.43612,1611,6939,6127,0.107500333644735,0.428280459202568,0.440411155836688,0.0993892282065519,0.428095502498612,0.440411155836688
"ITGB4",203,0.0441046415428066,0.00183098325688506,0.14739,1311,106,2152,0.0874816495395703,0.00654240217257129,0.154686601495112,0.0808809920414584,0.00653957677833302,0.154686601495112
"TRIP6",204,0.0979846200190785,0.0361266546075431,0.98565,2820,1180,13726,0.188175630588549,0.0728305147512653,0.986630247268545,0.173977419951879,0.0727990622493676,0.986630247268545
"ADAM11",205,0.2338446121286,0.361468818909178,0.99912,5022,7293,13899,0.335112771920459,0.450129613627947,0.999065554916619,0.309827873403665,0.449935221173422,0.999065554916619
"SLC22A4",206,0.172015784724373,0.218530021279078,0.60655,4212,5038,8467,0.281062324836514,0.310949265522775,0.608611270845313,0.259855635757912,0.31081497933247,0.608611270845313
"TFAP2C",207,0.19800464527027,0.959985461594378,0.4433,4588,15585,6227,0.306152408914987,0.961918281693618,0.44759919493962,0.283052625084829,0.961502868776606,0.44759919493962
"SULT2B1",208,0.194978427279054,0.0399197982019274,0.17209,4538,1290,2493,0.302815961564127,0.0796198000246883,0.179197814836113,0.279967919057314,0.0795854155099019,0.179197814836113
"EPS8L1",209,0.270167949325397,0.945817658383228,0.49573,5379,15354,6945,0.358935006005605,0.94766078261943,0.499281196089707,0.331852674440126,0.947251526929484,0.499209315698677
"REM1",210,0.0186329229683454,0.0317296097347073,0.18081,446,1072,2619,0.0297611103696784,0.0661646710282681,0.188254744105808,0.027515577765439,0.066136097229934,0.188254744105808
"PDRG1",211,0.419629044377652,0.450344474255437,0.87927,6627,8606,12244,0.442212731883091,0.531168991482533,0.880103507763082,0.408846936886915,0.530939601455981,0.880103507763082
"PPP1R13B",212,0.865415725982705,0.314810794483826,0.19225,11831,6586,2785,0.789470172160683,0.406493025552401,0.200186889016676,0.729903140230736,0.406317477944352,0.200186889016676
"TGM6",213,0.937699081023688,0.550062757577854,0.49723,13562,10026,6966,0.904977979447484,0.618812492284903,0.500718803910293,0.836695662903325,0.618545252637424,0.500718803910293
"RALGAPA2",214,0.454814303782914,0.794569021885457,0.86563,6922,13225,12062,0.46189777125317,0.816257252191087,0.867021276595745,0.427046702449257,0.81590474427787,0.867021276595745
"RPL6",215,0.06944,0.0172525585307725,NA,2077,661,NA,0.138596022954758,0.0407974324157511,NA,0.128138688382997,0.0407798136837559,NA
"ESF1",216,0.808816390357905,0.90859213435071,0.76942,10649,14823,10696,0.710596556786334,0.91488705098136,0.768832662449684,0.656980689740268,0.914491948917268,0.768832662449684
"SLC8B1",217,0.878331344694838,0.220410831502473,0.36616,12123,5074,5176,0.80895502468971,0.313171213430441,0.372052903967798,0.747917823431427,0.313035967672281,0.372052903967798
"SIRT4",218,0.122873332703339,0.284667508350247,0.86381,3350,6124,12040,0.223541972507674,0.377978027404024,0.865439907993099,0.206675303843544,0.377814794250108,0.865439907993099
"TRMT6",219,0.197599301615015,0.421188362407553,0.6841,4580,8182,9557,0.30561857733885,0.504999382792248,0.68696089706728,0.282559072120427,0.504781294342649,0.68696089706728
"HAUS5",220,0.815486109214085,0.143297571449217,0.66381,10767,3659,9268,0.718470572534365,0.225836316504135,0.666187464059804,0.664260595965204,0.22573878709359,0.666187464059804
"UQCRC1",221,0.200968509602081,0.722784258081953,0.61701,4626,12245,8601,0.308688108901642,0.75577089248241,0.618315123634273,0.285397001665741,0.755444506138565,0.618243243243243
"GMIP",222,0.035083697451251,0.053237958585051,0.84847,1011,1673,11808,0.0674629654344054,0.103258856931243,0.848763657274296,0.062372755876365,0.103214263680671,0.848763657274296
"LAG3",223,0.941363492770196,0.693720266958952,0.59935,13628,11883,8383,0.909382089950621,0.733427971855326,0.60257331799885,0.840767474859646,0.733111234499352,0.60257331799885
"OTUB2",224,0.178497003705116,0.949598062628233,0.71754,4299,15409,10009,0.286867743227012,0.951055425256141,0.719450833812536,0.265223024245789,0.950644703559751,0.719450833812536
"TFAP4",225,0.699818221592566,0.800330615808733,0.26492,9054,13314,3779,0.604163886293874,0.821750401185039,0.271635997699827,0.558578567462521,0.821395521006848,0.271635997699827
"PDCD7",226,0.973552451245426,0.240456424206027,0.59738,14382,5425,8347,0.959695716001602,0.334835205530181,0.600057504312823,0.887284841754581,0.33469060398544,0.599985623921794
"SPG21",227,0.29087881868863,0.20200124323313,0.25507,5586,4763,3639,0.372747898038169,0.293976052339217,0.261572742955722,0.34462335739404,0.293849096181134,0.261572742955722
"CHRD",228,0.95308758454131,0.237326333478802,0.58317,13905,5366,8151,0.927866008274389,0.331193679792618,0.585897067280046,0.857856746252082,0.331050650872972,0.585897067280046
"GNPTG",229,0.541424242424242,0.246156712027923,0.31016,7562,5526,4391,0.504604297344188,0.341069003826688,0.315626797009776,0.466530939601456,0.340921710161022,0.315626797009776
"EFNB1",230,0.572785196449032,0.950898000438221,0.25312,7805,15434,3616,0.520819431469371,0.952598444636465,0.259919493962047,0.481522610895182,0.952187056573509,0.259919493962047
"GLG1",231,0.129252145942812,0.0420146546204738,0.07767,3496,1344,1224,0.233284398772187,0.0829527218861869,0.0879815986198965,0.215682645443889,0.0829168980196187,0.0879815986198965
"DLL3",232,0.812358282853731,0.107755123579349,0.99907,10718,2930,13898,0.715200854130522,0.180841871373904,0.998993674525589,0.661237584058239,0.180763773212413,0.998993674525589
"NAT14",233,0.297634872580065,0.0924975598213493,0.65112,5644,2566,9074,0.376618176965167,0.158375509196396,0.652314548591144,0.348201616385958,0.158307113332099,0.652242668200115
"AASDH",234,0.991157925069861,0.880986970028831,0.81153,14734,14470,11267,0.983184305351662,0.893099617331194,0.80987636572743,0.90900117218829,0.892713924363008,0.80987636572743
"DLD",235,0.878943356780418,0.225352001203017,0.22119,12136,5154,3169,0.809822501000934,0.318108875447476,0.227788959171938,0.748719846998581,0.317971497316306,0.227788959171938
"ABCC6",236,0.859198493813878,0.289996328048917,0.53756,11693,6209,7517,0.780261577472308,0.383224293297124,0.540396779758482,0.721389351594793,0.383058794496884,0.540324899367453
"CMTM6",237,0.817367336024172,0.409999072011878,0.4841,10804,8028,6762,0.720939543574002,0.495494383409456,0.486055204140311,0.666543278425566,0.495280399777901,0.486055204140311
"APOH",238,0.79269007820568,0.393197861594353,0.67701,10357,7758,9452,0.691111704257307,0.478829774101963,0.67948533640023,0.638966006539577,0.478622987229317,0.679413456009201
"SPAG7",239,0.700548565517054,0.542385815764699,0.48422,9061,9928,6763,0.604630988922995,0.612763856314035,0.48612708453134,0.559010426306373,0.612499228823493,0.48612708453134
"RGS17",240,0.083112663471692,0.519053892582493,0.81768,2457,9614,11362,0.1639530228213,0.593383532897173,0.816705002875216,0.151582454192115,0.593127274970695,0.816705002875216
"CCDC80",241,0.0476291483275678,0.0674084676116164,0.3153,1434,2000,4464,0.0956893100226878,0.123441550425873,0.320874065554917,0.0884693688691468,0.123388241100623,0.320874065554917
"HAUS4",242,0.209959426322896,0.785706958955497,0.37481,4744,13106,5311,0.316562124649673,0.808912479940748,0.381756756756757,0.292676907890678,0.808563143932383,0.381756756756757
"CEBPE",243,0.308681846554672,0.797791213540865,0.88453,5744,13278,12313,0.383291071666889,0.819528453277373,0.885135135135135,0.35437102844099,0.819174532667037,0.885063254744106
"OSGEP",244,0.877582895533319,0.497519312022534,0.36767,12103,9319,5201,0.807620445749366,0.575175904209357,0.373849913743531,0.746683941020421,0.574927509408353,0.373849913743531
"TGM1",245,0.062652045887273,0.084148466955965,0.52942,1903,2355,7413,0.126985186173762,0.145352425626466,0.532849338700403,0.117403911407243,0.145289653895984,0.532849338700403
"TEKT2",246,0.0195209169648429,0.0130492155808612,0.94491,476,524,13148,0.0317629787801949,0.0323416862115788,0.945083381253594,0.0293664013819483,0.0323277191683633,0.945083381253594
"XYLB",247,0.620617908733298,0.921707660908536,0.63909,8223,14998,8909,0.548712131322568,0.925688186643624,0.640382403680276,0.507310753285212,0.925288420013573,0.640382403680276
"ADH7",248,NA,0.233870305485602,NA,15004,5315,NA,NA,0.328045920256758,NA,0.925658584736875,0.327904250724906,NA
"KRT23",249,0.253613269207054,0.287260370992257,0.1733,5233,6166,2511,0.349192579741092,0.380570299962968,0.180491661874641,0.32284533283978,0.380405947313221,0.180491661874641
"CDC6",250,0.832689784442362,0.101552743809053,0.19405,11109,2784,2817,0.741291872414253,0.171830638192816,0.202487061529615,0.685359985193411,0.171756431612067,0.202487061529615
